"Section ID","Section","HS2 ID","HS2","HS4 ID","HS4","Trade Value"
1,"Animal Products",103,"Fish and crustaceans, molluscs and other aquatic invertebrates",10303,"Non-fillet Frozen Fish",9892247
1,"Animal Products",103,"Fish and crustaceans, molluscs and other aquatic invertebrates",10305,"Processed Fish",1036
2,"Vegetable Products",212,"Oil seeds and oleaginous fruits",21209,"Sowing Seeds",2120
2,"Vegetable Products",213,"Lac; gums, resins and other vegetable saps and extracts",21302,"Vegetable Saps",29421
3,"Animal and Vegetable Bi-Products",315,"Animal or vegetable fats and oils and their cleavage products",31509,"Pure Olive Oil",1214
4,"Foodstuffs",416,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates",41604,"Processed Fish",4491.000000000001
4,"Foodstuffs",417,"Sugars and sugar confectionery",41702,"Other Sugars",1669
4,"Foodstuffs",417,"Sugars and sugar confectionery",41704,"Confectionery Sugar",66
4,"Foodstuffs",419,"Preparations of cereals, flour, starch or milk; pastrycooks' products",41905,"Baked Goods",428
4,"Foodstuffs",420,"Preparations of vegetables, fruit, nuts or other parts of plants",42008,"Other Processed Fruits and Nuts",480
4,"Foodstuffs",421,"Miscellaneous edible preparations",42103,"Sauces and Seasonings",63
4,"Foodstuffs",421,"Miscellaneous edible preparations",42106,"Other Edible Preparations",1191
4,"Foodstuffs",423,"Food industries, residues and wastes thereof; prepared animal fodder",42309,"Animal Food",315
5,"Mineral Products",527,"Mineral fuels, mineral oils and products of their distillation",52713,"Petroleum Coke",98
6,"Chemical Products",629,"Organic chemicals",62936,"Vitamins",860
6,"Chemical Products",630,"Pharmaceutical products",63002,"Blood, antisera, vaccines, toxins and cultures",2451
6,"Chemical Products",633,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",63302,"Scented Mixtures",30
6,"Chemical Products",633,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",63307,"Shaving Products",21
6,"Chemical Products",634,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, "dental waxes" and dental preparations with a basis of plaster",63403,"Lubricating Products",13.999999999999998
6,"Chemical Products",634,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, "dental waxes" and dental preparations with a basis of plaster",63406,"Candles",47
6,"Chemical Products",638,"Chemical products n.e.s.",63823,"Industrial Fatty Acids, Oils and Alcohols",6125
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73909,"Amino-resins",102
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73921,"Other Plastic Sheetings",156
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73924,"Plastic Housewares",107
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73926,"Other Plastic Products",632
7,"Plastics and Rubbers",740,"Rubber and articles thereof",74015,"Rubber Apparel",2821
7,"Plastics and Rubbers",740,"Rubber and articles thereof",74016,"Other Rubber Products",7784.000000000001
8,"Animal Hides",842,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",84202,"Trunks and Cases",11163.999999999998
9,"Wood Products",944,"Wood and articles of wood; wood charcoal",94407,"Sawn Wood",7294
9,"Wood Products",944,"Wood and articles of wood; wood charcoal",94419,"Wood Kitchenware",1046
9,"Wood Products",946,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",94601,"Plaiting Products",261
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104803,"Facial Tissue",900.9999999999999
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104806,"Vegetable Parchment",120
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104818,"Toilet Paper",905
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104820,"Paper Notebooks",18.000000000000004
10,"Paper Goods",1049,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",104901,"Brochures",1106
10,"Paper Goods",1049,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",104911,"Other Printed Material",2808.0000000000005
11,"Textiles",1152,"Cotton",115207,"Retail Cotton Yarn",37.00000000000001
11,"Textiles",1155,"Man-made staple fibres",115512,"Synthetic Fabrics",10
11,"Textiles",1161,"Knitted or crocheted apparel and clothing accessories",116107,"Knit Men's Undergarments",16315
11,"Textiles",1161,"Knitted or crocheted apparel and clothing accessories",116108,"Knit Women's Undergarments",17680
11,"Textiles",1161,"Knitted or crocheted apparel and clothing accessories",116109,"Knit T-shirts",407
11,"Textiles",1161,"Knitted or crocheted apparel and clothing accessories",116110,"Knit Sweaters",47
11,"Textiles",1161,"Knitted or crocheted apparel and clothing accessories",116115,"Knit Socks and Hosiery",247
11,"Textiles",1162,"Non-knit or crocheted apparel and clothing accessories",116203,"Non-Knit Men's Suits",5442.000000000001
11,"Textiles",1162,"Non-knit or crocheted apparel and clothing accessories",116204,"Non-Knit Women's Suits",5903
11,"Textiles",1162,"Non-knit or crocheted apparel and clothing accessories",116206,"Non-Knit Women's Shirts",1444.0000000000002
11,"Textiles",1162,"Non-knit or crocheted apparel and clothing accessories",116212,"Other Women's Undergarments",11145
11,"Textiles",1162,"Non-knit or crocheted apparel and clothing accessories",116216,"Non-Knit Gloves",31
11,"Textiles",1163,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",116302,"House Linens",119.00000000000001
11,"Textiles",1163,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",116303,"Window Dressings",617
11,"Textiles",1163,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",116305,"Packing Bags",1207
11,"Textiles",1163,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",116307,"Other Cloth Articles",984.0000000000001
11,"Textiles",1163,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",116309,"Used Clothing",12
12,"Footwear and Headwear",1264,"Footwear; gaiters and the like; parts of such articles",126402,"Rubber Footwear",3010
12,"Footwear and Headwear",1264,"Footwear; gaiters and the like; parts of such articles",126403,"Leather Footwear",615
12,"Footwear and Headwear",1265,"Headgear and parts thereof",126506,"Other Headwear",24
13,"Stone And Glass",1369,"Ceramic products",136911,"Porcelain Tableware",211.00000000000003
13,"Stone And Glass",1370,"Glass and glassware",137013,"Interior Decorative Glassware",838
14,"Precious Metals",1471,"Precious metals, gems and jewelry",147114,"Metal-Clad Products",65108.00000000001
14,"Precious Metals",1471,"Precious metals, gems and jewelry",147117,"Imitation Jewellery",391
14,"Precious Metals",1471,"Precious metals, gems and jewelry",147118,"Coin",157668
15,"Metals",1573,"Iron or steel articles",157307,"Iron Pipe Fittings",1424.0000000000002
15,"Metals",1573,"Iron or steel articles",157311,"Iron Gas Containers",18811
15,"Metals",1573,"Iron or steel articles",157314,"Iron Cloth",2687
15,"Metals",1573,"Iron or steel articles",157315,"Iron Chains",23
15,"Metals",1573,"Iron or steel articles",157318,"Iron Fasteners",34103
15,"Metals",1573,"Iron or steel articles",157326,"Other Iron Products",115
15,"Metals",1574,"Copper and articles thereof",157419,"Other Copper Products",42
15,"Metals",1576,"Aluminium and articles thereof",157616,"Other Aluminium Products",115
15,"Metals",1582,"Tools and cutlery",158202,"Hand Saws",57
15,"Metals",1582,"Tools and cutlery",158204,"Wrenches",56
15,"Metals",1582,"Tools and cutlery",158205,"Other Hand Tools",3759.9999999999995
15,"Metals",1582,"Tools and cutlery",158207,"Interchangeable Tool Parts",494
15,"Metals",1582,"Tools and cutlery",158215,"Cutlery Sets",92
15,"Metals",1583,"Metal; miscellaneous products of base metal",158302,"Metal Mountings",2334
15,"Metals",1583,"Metal; miscellaneous products of base metal",158311,"Coated Metal Soldering Products",48
16,"Machines",1684,"Machinery and appliances",168409,"Engine Parts",20250.999999999996
16,"Machines",1684,"Machinery and appliances",168413,"Liquid Pumps",1490
16,"Machines",1684,"Machinery and appliances",168414,"Air Pumps",905
16,"Machines",1684,"Machinery and appliances",168419,"Other Heating Machinery",4881
16,"Machines",1684,"Machinery and appliances",168424,"Liquid Dispersing Machines",382
16,"Machines",1684,"Machinery and appliances",168431,"Excavation Machinery",8762
16,"Machines",1684,"Machinery and appliances",168466,"Metalworking Machine Parts",91
16,"Machines",1684,"Machinery and appliances",168467,"Motor-working Tools",1020
16,"Machines",1684,"Machinery and appliances",168471,"Computers",9007
16,"Machines",1684,"Machinery and appliances",168473,"Office Machine Parts",1597.9999999999998
16,"Machines",1684,"Machinery and appliances",168479,"Machinery Having Individual Functions",540
16,"Machines",1684,"Machinery and appliances",168482,"Ball Bearings",64
16,"Machines",1684,"Machinery and appliances",168484,"Gaskets",4
16,"Machines",1685,"Electrical machinery and equipment",168503,"Electric Motor Parts",231
16,"Machines",1685,"Electrical machinery and equipment",168504,"Electrical Transformers",18.000000000000004
16,"Machines",1685,"Electrical machinery and equipment",168511,"Electrical Ignitions",34644
16,"Machines",1685,"Electrical machinery and equipment",168512,"Electrical Lighting and Signalling Equipment",131
16,"Machines",1685,"Electrical machinery and equipment",168515,"Electric Soldering Equipment",1766
16,"Machines",1685,"Electrical machinery and equipment",168517,"Telephones",240
16,"Machines",1685,"Electrical machinery and equipment",168523,"Blank Audio Media",16249.000000000002
16,"Machines",1685,"Electrical machinery and equipment",168525,"Broadcasting Equipment",11066
16,"Machines",1685,"Electrical machinery and equipment",168528,"Video Displays",1463
16,"Machines",1685,"Electrical machinery and equipment",168529,"Broadcasting Accessories",1287
16,"Machines",1685,"Electrical machinery and equipment",168531,"Audio Alarms",408
16,"Machines",1685,"Electrical machinery and equipment",168532,"Electrical Capacitors",2163
16,"Machines",1685,"Electrical machinery and equipment",168533,"Electrical Resistors",118.00000000000001
16,"Machines",1685,"Electrical machinery and equipment",168536,"Low-voltage Protection Equipment",4331
16,"Machines",1685,"Electrical machinery and equipment",168537,"Electrical Control Boards",2421.9999999999995
16,"Machines",1685,"Electrical machinery and equipment",168538,"Electrical Power Accessories",48118
16,"Machines",1685,"Electrical machinery and equipment",168541,"Semiconductor Devices",5765
16,"Machines",1685,"Electrical machinery and equipment",168542,"Integrated Circuits",39429.00000000001
16,"Machines",1685,"Electrical machinery and equipment",168543,"Other Electrical Machinery",3871
16,"Machines",1685,"Electrical machinery and equipment",168544,"Insulated Wire",10678
17,"Transportation",1787,"Vehicles and their parts",178703,"Cars",21522
17,"Transportation",1787,"Vehicles and their parts",178708,"Vehicle Parts",4909
17,"Transportation",1787,"Vehicles and their parts",178711,"Motorcycles",7902
17,"Transportation",1787,"Vehicles and their parts",178714,"Bi-Wheel Vehicle Parts",31543.999999999996
17,"Transportation",1789,"Ships, boats and floating structures",178901,"Passenger and Cargo Ships",7084070
18,"Instruments",1890,"Instruments and apparatus",189004,"Eyewear",3623
18,"Instruments",1890,"Instruments and apparatus",189021,"Orthopedic Appliances",2481.9999999999995
