"Section ID","Section","HS2 ID","HS2","HS4 ID","HS4","Trade Value"
1,"Animal Products",102,"Meat and edible meat offal",10202,"Frozen Bovine Meat",21922
1,"Animal Products",102,"Meat and edible meat offal",10203,"Pig Meat",25071.999999999996
1,"Animal Products",102,"Meat and edible meat offal",10204,"Sheep and Goat Meat",266763
1,"Animal Products",102,"Meat and edible meat offal",10206,"Edible Offal",4189
1,"Animal Products",102,"Meat and edible meat offal",10207,"Poultry Meat",732087
1,"Animal Products",102,"Meat and edible meat offal",10210,"Preserved Meat",2694.0000000000005
1,"Animal Products",103,"Fish and crustaceans, molluscs and other aquatic invertebrates",10302,"Non-fillet Fresh Fish",1145
1,"Animal Products",103,"Fish and crustaceans, molluscs and other aquatic invertebrates",10303,"Non-fillet Frozen Fish",609
1,"Animal Products",103,"Fish and crustaceans, molluscs and other aquatic invertebrates",10304,"Fish Fillets",385
1,"Animal Products",103,"Fish and crustaceans, molluscs and other aquatic invertebrates",10306,"Crustaceans",5777
1,"Animal Products",103,"Fish and crustaceans, molluscs and other aquatic invertebrates",10307,"Molluscs",88.00000000000001
1,"Animal Products",104,"Dairy products and other edible products of animal origin",10401,"Milk",14229
1,"Animal Products",104,"Dairy products and other edible products of animal origin",10402,"Concentrated Milk",91688
1,"Animal Products",104,"Dairy products and other edible products of animal origin",10403,"Fermented Milk Products",8
1,"Animal Products",104,"Dairy products and other edible products of animal origin",10405,"Butter",31290
1,"Animal Products",104,"Dairy products and other edible products of animal origin",10406,"Cheese",3957
1,"Animal Products",104,"Dairy products and other edible products of animal origin",10407,"Eggs",58622.99999999999
2,"Vegetable Products",206,"Trees and other live plants",20602,"Other Live Plants",64
2,"Vegetable Products",207,"Vegetables and certain roots and tubers; edible",20701,"Potatoes",24025.000000000004
2,"Vegetable Products",207,"Vegetables and certain roots and tubers; edible",20702,"Tomatoes",104.00000000000001
2,"Vegetable Products",207,"Vegetables and certain roots and tubers; edible",20703,"Onions",46829
2,"Vegetable Products",207,"Vegetables and certain roots and tubers; edible",20704,"Cabbages",33373
2,"Vegetable Products",207,"Vegetables and certain roots and tubers; edible",20705,"Lettuce",727.0000000000001
2,"Vegetable Products",207,"Vegetables and certain roots and tubers; edible",20706,"Root Vegetables",13081.000000000002
2,"Vegetable Products",207,"Vegetables and certain roots and tubers; edible",20707,"Cucumbers",26.000000000000004
2,"Vegetable Products",207,"Vegetables and certain roots and tubers; edible",20708,"Legumes",328
2,"Vegetable Products",207,"Vegetables and certain roots and tubers; edible",20709,"Other Vegetables",3393.9999999999995
