"Section ID","Section","HS2 ID","HS2","HS4 ID","HS4","Trade Value"
1,"Animal Products",101,"Live animals",10105,"Poultry",100125
1,"Animal Products",102,"Meat & edible offal",10201,"Bovine Meat",679.0000000000001
1,"Animal Products",102,"Meat & edible offal",10202,"Frozen Bovine Meat",69908
1,"Animal Products",102,"Meat & edible offal",10203,"Pig Meat",197563
1,"Animal Products",102,"Meat & edible offal",10204,"Sheep and Goat Meat",159936
1,"Animal Products",102,"Meat & edible offal",10206,"Edible Offal",42017
1,"Animal Products",102,"Meat & edible offal",10207,"Poultry Meat",7592794
1,"Animal Products",102,"Meat & edible offal",10210,"Preserved Meat",73530
1,"Animal Products",103,"Fish, crustaceans, & molluscs",10301,"Live Fish",39
1,"Animal Products",103,"Fish, crustaceans, & molluscs",10302,"Non-fillet Fresh Fish",671.0000000000001
1,"Animal Products",103,"Fish, crustaceans, & molluscs",10303,"Non-fillet Frozen Fish",887141
1,"Animal Products",103,"Fish, crustaceans, & molluscs",10304,"Fish Fillets",60224
1,"Animal Products",103,"Fish, crustaceans, & molluscs",10305,"Fish: dried, salted, smoked or in brine",2800
1,"Animal Products",103,"Fish, crustaceans, & molluscs",10306,"Crustaceans",116171
1,"Animal Products",103,"Fish, crustaceans, & molluscs",10307,"Molluscs",27164
1,"Animal Products",104,"Edible products of animal origin, n.e.s.",10401,"Milk",977277
1,"Animal Products",104,"Edible products of animal origin, n.e.s.",10402,"Concentrated Milk",1704917
1,"Animal Products",104,"Edible products of animal origin, n.e.s.",10403,"Fermented Milk Products",41308
1,"Animal Products",104,"Edible products of animal origin, n.e.s.",10404,"Whey and other milk products",13357.999999999998
1,"Animal Products",104,"Edible products of animal origin, n.e.s.",10405,"Butter",274685.99999999994
1,"Animal Products",104,"Edible products of animal origin, n.e.s.",10406,"Cheese",398304
1,"Animal Products",104,"Edible products of animal origin, n.e.s.",10407,"Eggs",135204
1,"Animal Products",104,"Edible products of animal origin, n.e.s.",10409,"Honey",3604
1,"Animal Products",105,"Animal originated products, n.e.s.",10504,"Animal Organs",9550
