"Section ID","Section","HS2 ID","HS2","HS4 ID","HS4","Trade Value"
1,"Animal Products",103,"Fish and crustaceans, molluscs and other aquatic invertebrates",10302,"Non-fillet Fresh Fish",89644
1,"Animal Products",103,"Fish and crustaceans, molluscs and other aquatic invertebrates",10303,"Non-fillet Frozen Fish",15348621
1,"Animal Products",103,"Fish and crustaceans, molluscs and other aquatic invertebrates",10304,"Fish Fillets",6376552
1,"Animal Products",104,"Dairy products and other edible products of animal origin",10406,"Cheese",83088
1,"Animal Products",105,"Animal originated products; not elsewhere specified or included",10508,"Coral and Shells",92
2,"Vegetable Products",209,"Coffee, tea, mate and spices",20901,"Coffee",105
2,"Vegetable Products",209,"Coffee, tea, mate and spices",20902,"Tea",1536
2,"Vegetable Products",209,"Coffee, tea, mate and spices",20910,"Spices",258
2,"Vegetable Products",212,"Oil seeds and oleaginous fruits",21211,"Perfume Plants",102
3,"Animal and Vegetable Bi-Products",315,"Animal or vegetable fats and oils and their cleavage products",31513,"Coconut Oil",69
3,"Animal and Vegetable Bi-Products",315,"Animal or vegetable fats and oils and their cleavage products",31517,"Margarine",2678
4,"Foodstuffs",418,"Cocoa and cocoa preparations",41806,"Chocolate",64831
4,"Foodstuffs",419,"Preparations of cereals, flour, starch or milk; pastrycooks' products",41901,"Malt Extract",129
4,"Foodstuffs",419,"Preparations of cereals, flour, starch or milk; pastrycooks' products",41905,"Baked Goods",102
4,"Foodstuffs",420,"Preparations of vegetables, fruit, nuts or other parts of plants",42002,"Processed Tomatoes",12522
4,"Foodstuffs",420,"Preparations of vegetables, fruit, nuts or other parts of plants",42008,"Other Processed Fruits and Nuts",755
4,"Foodstuffs",420,"Preparations of vegetables, fruit, nuts or other parts of plants",42009,"Fruit Juice",949780
4,"Foodstuffs",422,"Beverages, spirits and vinegar",42203,"Beer",9662
4,"Foodstuffs",422,"Beverages, spirits and vinegar",42204,"Wine",241.00000000000003
4,"Foodstuffs",422,"Beverages, spirits and vinegar",42208,"Hard Liquor",922.9999999999999
4,"Foodstuffs",424,"Tobacco and manufactured tobacco substitutes",42402,"Rolled Tobacco",1702
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52516,"Granite",1000
5,"Mineral Products",526,"Ores, slag and ash",52617,"Other Ores",2
5,"Mineral Products",527,"Mineral fuels, mineral oils and products of their distillation",52710,"Refined Petroleum",2446
6,"Chemical Products",629,"Organic chemicals",62907,"Phenols",156
6,"Chemical Products",630,"Pharmaceutical products",63002,"Blood, antisera, vaccines, toxins and cultures",21236
6,"Chemical Products",632,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",63215,"Ink",536
6,"Chemical Products",633,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",63304,"Beauty Products",5335
6,"Chemical Products",633,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",63306,"Dental Products",65
6,"Chemical Products",634,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, "dental waxes" and dental preparations with a basis of plaster",63403,"Lubricating Products",8693
6,"Chemical Products",634,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, "dental waxes" and dental preparations with a basis of plaster",63404,"Waxes",8568.999999999998
6,"Chemical Products",634,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, "dental waxes" and dental preparations with a basis of plaster",63406,"Candles",120
6,"Chemical Products",635,"Albuminoidal substances; modified starches; glues; enzymes",63506,"Glues",357.00000000000006
6,"Chemical Products",637,"Photographic or cinematographic goods",63707,"Photographic Chemicals",362.00000000000006
6,"Chemical Products",638,"Chemical products n.e.s.",63822,"Laboratory Reagents",1423
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73904,"Vinyl Chloride Polymers",46593.99999999999
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73917,"Plastic Pipes",2952.9999999999995
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73921,"Other Plastic Sheetings",2019
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73922,"Plastic Wash Basins",142
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73923,"Plastic Lids",86
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73924,"Plastic Housewares",1339
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73926,"Other Plastic Products",365
7,"Plastics and Rubbers",740,"Rubber and articles thereof",74011,"Rubber Tires",78518.99999999999
7,"Plastics and Rubbers",740,"Rubber and articles thereof",74016,"Other Rubber Products",2983.0000000000005
