"Section ID","Section","HS2 ID","HS2","HS4 ID","HS4","Trade Value"
1,"Animal Products",101,"Live animals",10106,"Other Animals",289132
1,"Animal Products",103,"Fish, crustaceans, & molluscs",10302,"Non-fillet Fresh Fish",3525
1,"Animal Products",103,"Fish, crustaceans, & molluscs",10303,"Non-fillet Frozen Fish",17993839
1,"Animal Products",103,"Fish, crustaceans, & molluscs",10304,"Fish Fillets",88553
1,"Animal Products",103,"Fish, crustaceans, & molluscs",10305,"Fish: dried, salted, smoked or in brine",56037
1,"Animal Products",105,"Animal originated products, n.e.s.",10508,"Coral and Shells",391201
2,"Vegetable Products",207,"Edible vegetables, roots, & tubers",20702,"Tomatoes",27.000000000000004
2,"Vegetable Products",207,"Edible vegetables, roots, & tubers",20709,"Other Vegetables",80
2,"Vegetable Products",207,"Edible vegetables, roots, & tubers",20714,"Cassava",10935
2,"Vegetable Products",208,"Edible fruits, nuts & fruit peels",20801,"Coconuts, Brazil Nuts, and Cashews",22171
2,"Vegetable Products",208,"Edible fruits, nuts & fruit peels",20804,"Tropical Fruits",3460
2,"Vegetable Products",208,"Edible fruits, nuts & fruit peels",20805,"Citrus",25579
2,"Vegetable Products",208,"Edible fruits, nuts & fruit peels",20807,"Melons",54.00000000000001
2,"Vegetable Products",208,"Edible fruits, nuts & fruit peels",20808,"Apples and Pears",1158
2,"Vegetable Products",208,"Edible fruits, nuts & fruit peels",20809,"Pitted Fruits",3366
2,"Vegetable Products",208,"Edible fruits, nuts & fruit peels",20810,"Other Fruits",6557.999999999999
2,"Vegetable Products",208,"Edible fruits, nuts & fruit peels",20811,"Frozen Fruits and Nuts",1041
2,"Vegetable Products",209,"Coffee, tea, mate & spices",20904,"Pepper",275
2,"Vegetable Products",211,"Products of the milling industry",21106,"Legume Flours",88911
2,"Vegetable Products",212,"Oils seeds, oleaginous fruits, grains, straw & fodder",21203,"Copra",2309615
2,"Vegetable Products",212,"Oils seeds, oleaginous fruits, grains, straw & fodder",21208,"Oil Seed Flower",574159
2,"Vegetable Products",212,"Oils seeds, oleaginous fruits, grains, straw & fodder",21209,"Sowing Seeds",21
2,"Vegetable Products",212,"Oils seeds, oleaginous fruits, grains, straw & fodder",21211,"Perfume Plants",484043
2,"Vegetable Products",212,"Oils seeds, oleaginous fruits, grains, straw & fodder",21212,"Locust beans, seaweed, sugar beet, cane, for food",64741
2,"Vegetable Products",213,"Natural gums, resins & other vegetable extracts",21302,"Vegetable Saps",34952
3,"Animal and Vegetable Bi-Products",315,"Animal or vegetable fats, oils, & waxes",31504,"Fish oil",102038
3,"Animal and Vegetable Bi-Products",315,"Animal or vegetable fats, oils, & waxes",31511,"Palm Oil",24919331
