"Section ID","Section","HS2 ID","HS2","HS4 ID","HS4","Trade Value"
1,"Animal Products",102,"Meat and edible meat offal",10201,"Bovine Meat",2217
1,"Animal Products",102,"Meat and edible meat offal",10202,"Frozen Bovine Meat",561760
1,"Animal Products",102,"Meat and edible meat offal",10203,"Pig Meat",1007116
1,"Animal Products",102,"Meat and edible meat offal",10204,"Sheep and Goat Meat",12850
1,"Animal Products",102,"Meat and edible meat offal",10207,"Poultry Meat",5115040
1,"Animal Products",102,"Meat and edible meat offal",10210,"Preserved Meat",8
1,"Animal Products",103,"Fish and crustaceans, molluscs and other aquatic invertebrates",10303,"Non-fillet Frozen Fish",984073
1,"Animal Products",103,"Fish and crustaceans, molluscs and other aquatic invertebrates",10304,"Fish Fillets",342
1,"Animal Products",103,"Fish and crustaceans, molluscs and other aquatic invertebrates",10305,"Processed Fish",7127.000000000001
1,"Animal Products",103,"Fish and crustaceans, molluscs and other aquatic invertebrates",10306,"Crustaceans",626
1,"Animal Products",103,"Fish and crustaceans, molluscs and other aquatic invertebrates",10307,"Molluscs",1896
1,"Animal Products",104,"Dairy products and other edible products of animal origin",10401,"Milk",433123
1,"Animal Products",104,"Dairy products and other edible products of animal origin",10402,"Concentrated Milk",176636
1,"Animal Products",104,"Dairy products and other edible products of animal origin",10403,"Fermented Milk Products",7580
1,"Animal Products",104,"Dairy products and other edible products of animal origin",10405,"Butter",16786
1,"Animal Products",104,"Dairy products and other edible products of animal origin",10406,"Cheese",67873
1,"Animal Products",104,"Dairy products and other edible products of animal origin",10407,"Eggs",446433.00000000006
1,"Animal Products",104,"Dairy products and other edible products of animal origin",10409,"Honey",504
2,"Vegetable Products",206,"Trees and other live plants",20602,"Other Live Plants",4310
2,"Vegetable Products",207,"Vegetables and certain roots and tubers; edible",20703,"Onions",18450
2,"Vegetable Products",207,"Vegetables and certain roots and tubers; edible",20704,"Cabbages",432.00000000000006
2,"Vegetable Products",207,"Vegetables and certain roots and tubers; edible",20710,"Frozen Vegetables",39558
2,"Vegetable Products",207,"Vegetables and certain roots and tubers; edible",20712,"Dried Vegetables",3688
2,"Vegetable Products",207,"Vegetables and certain roots and tubers; edible",20713,"Dried Legumes",609
2,"Vegetable Products",207,"Vegetables and certain roots and tubers; edible",20714,"Cassava",2563
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20802,"Other Nuts",245
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20805,"Citrus",8017.999999999999
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20806,"Grapes",54.00000000000001
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20810,"Other Fruits",439843
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20811,"Frozen Fruits and Nuts",587
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20813,"Dried Fruits",113
2,"Vegetable Products",209,"Coffee, tea, mate and spices",20901,"Coffee",8256
2,"Vegetable Products",209,"Coffee, tea, mate and spices",20902,"Tea",18460
2,"Vegetable Products",209,"Coffee, tea, mate and spices",20904,"Pepper",3239
2,"Vegetable Products",209,"Coffee, tea, mate and spices",20910,"Spices",2575
2,"Vegetable Products",210,"Cereals",21005,"Corn",51
2,"Vegetable Products",210,"Cereals",21006,"Rice",4282697
2,"Vegetable Products",211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21101,"Wheat Flours",524092
2,"Vegetable Products",211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21102,"Cereal Flours",90697
2,"Vegetable Products",211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21104,"Processed Cereals",176
2,"Vegetable Products",211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21108,"Starches",5013
2,"Vegetable Products",212,"Oil seeds and oleaginous fruits",21207,"Other Oily Seeds",1133
2,"Vegetable Products",212,"Oil seeds and oleaginous fruits",21209,"Sowing Seeds",7647
2,"Vegetable Products",214,"Vegetable plaiting materials",21404,"Other Vegetable Products",4579
3,"Animal and Vegetable Bi-Products",315,"Animal or vegetable fats and oils and their cleavage products",31501,"Pig and Poultry Fat",13161
3,"Animal and Vegetable Bi-Products",315,"Animal or vegetable fats and oils and their cleavage products",31506,"Other Animal Fats",41041.00000000001
3,"Animal and Vegetable Bi-Products",315,"Animal or vegetable fats and oils and their cleavage products",31507,"Soybean Oil",6544
3,"Animal and Vegetable Bi-Products",315,"Animal or vegetable fats and oils and their cleavage products",31509,"Pure Olive Oil",389
3,"Animal and Vegetable Bi-Products",315,"Animal or vegetable fats and oils and their cleavage products",31511,"Palm Oil",177296
3,"Animal and Vegetable Bi-Products",315,"Animal or vegetable fats and oils and their cleavage products",31515,"Other Pure Vegetable Oils",13467
3,"Animal and Vegetable Bi-Products",315,"Animal or vegetable fats and oils and their cleavage products",31516,"Other Vegetable Oils",1153
3,"Animal and Vegetable Bi-Products",315,"Animal or vegetable fats and oils and their cleavage products",31517,"Margarine",25051
3,"Animal and Vegetable Bi-Products",315,"Animal or vegetable fats and oils and their cleavage products",31518,"Inedible Fats and Oils",5405
4,"Foodstuffs",416,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates",41601,"Sausages",364159
4,"Foodstuffs",416,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates",41602,"Other Prepared Meat",2669143
4,"Foodstuffs",416,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates",41604,"Processed Fish",2663162
4,"Foodstuffs",416,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates",41605,"Processed Crustaceans",4704
4,"Foodstuffs",417,"Sugars and sugar confectionery",41701,"Raw Sugar",1334481.0000000002
4,"Foodstuffs",417,"Sugars and sugar confectionery",41702,"Other Sugars",270
4,"Foodstuffs",417,"Sugars and sugar confectionery",41704,"Confectionery Sugar",127956
4,"Foodstuffs",418,"Cocoa and cocoa preparations",41805,"Cocoa Powder",3502
4,"Foodstuffs",418,"Cocoa and cocoa preparations",41806,"Chocolate",31792
4,"Foodstuffs",419,"Preparations of cereals, flour, starch or milk; pastrycooks' products",41901,"Malt Extract",425719
4,"Foodstuffs",419,"Preparations of cereals, flour, starch or milk; pastrycooks' products",41902,"Pasta",1937478
4,"Foodstuffs",419,"Preparations of cereals, flour, starch or milk; pastrycooks' products",41904,"Prepared Cereals",179285
4,"Foodstuffs",419,"Preparations of cereals, flour, starch or milk; pastrycooks' products",41905,"Baked Goods",1688848
4,"Foodstuffs",420,"Preparations of vegetables, fruit, nuts or other parts of plants",42001,"Pickled Foods",149986
4,"Foodstuffs",420,"Preparations of vegetables, fruit, nuts or other parts of plants",42002,"Processed Tomatoes",70
4,"Foodstuffs",420,"Preparations of vegetables, fruit, nuts or other parts of plants",42003,"Processed Mushrooms",2005.9999999999998
4,"Foodstuffs",420,"Preparations of vegetables, fruit, nuts or other parts of plants",42004,"Other Frozen Vegetables",55333.99999999999
4,"Foodstuffs",420,"Preparations of vegetables, fruit, nuts or other parts of plants",42005,"Other Processed Vegetables",343443
4,"Foodstuffs",420,"Preparations of vegetables, fruit, nuts or other parts of plants",42006,"Sugar Preserved Foods",5313
4,"Foodstuffs",420,"Preparations of vegetables, fruit, nuts or other parts of plants",42007,"Jams",276
4,"Foodstuffs",420,"Preparations of vegetables, fruit, nuts or other parts of plants",42008,"Other Processed Fruits and Nuts",330824
4,"Foodstuffs",420,"Preparations of vegetables, fruit, nuts or other parts of plants",42009,"Fruit Juice",105137
4,"Foodstuffs",421,"Miscellaneous edible preparations",42101,"Coffee and Tea Extracts",637400
4,"Foodstuffs",421,"Miscellaneous edible preparations",42102,"Yeast",29971
4,"Foodstuffs",421,"Miscellaneous edible preparations",42103,"Sauces and Seasonings",926174
4,"Foodstuffs",421,"Miscellaneous edible preparations",42104,"Soups and Broths",873
4,"Foodstuffs",421,"Miscellaneous edible preparations",42105,"Ice Cream",995983
4,"Foodstuffs",421,"Miscellaneous edible preparations",42106,"Other Edible Preparations",2745939.9999999995
4,"Foodstuffs",422,"Beverages, spirits and vinegar",42201,"Water",67459
4,"Foodstuffs",422,"Beverages, spirits and vinegar",42202,"Flavored Water",1430105
4,"Foodstuffs",422,"Beverages, spirits and vinegar",42203,"Beer",1512694
4,"Foodstuffs",422,"Beverages, spirits and vinegar",42204,"Wine",103954
4,"Foodstuffs",422,"Beverages, spirits and vinegar",42206,"Other Fermented Beverages",26576.000000000004
4,"Foodstuffs",422,"Beverages, spirits and vinegar",42208,"Hard Liquor",688132
4,"Foodstuffs",422,"Beverages, spirits and vinegar",42209,"Vinegar",55
4,"Foodstuffs",423,"Food industries, residues and wastes thereof; prepared animal fodder",42309,"Animal Food",992604
4,"Foodstuffs",424,"Tobacco and manufactured tobacco substitutes",42402,"Rolled Tobacco",897035
4,"Foodstuffs",424,"Tobacco and manufactured tobacco substitutes",42403,"Processed Tobacco",12063
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52501,"Salt",466848
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52505,"Sand",17090
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52507,"Kaolin",33724.00000000001
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52513,"Pumice",2376
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52517,"Gravel and Crushed Stone",404197
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52520,"Gypsum",802.9999999999999
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52523,"Cement",2628321
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52530,"Other Mineral",160186
5,"Mineral Products",527,"Mineral fuels, mineral oils and products of their distillation",52701,"Coal Briquettes",2505
5,"Mineral Products",527,"Mineral fuels, mineral oils and products of their distillation",52710,"Refined Petroleum",49535262.99999999
5,"Mineral Products",527,"Mineral fuels, mineral oils and products of their distillation",52711,"Petroleum Gas",594028
5,"Mineral Products",527,"Mineral fuels, mineral oils and products of their distillation",52713,"Petroleum Coke",425933
5,"Mineral Products",527,"Mineral fuels, mineral oils and products of their distillation",52714,"Asphalt",24941
5,"Mineral Products",527,"Mineral fuels, mineral oils and products of their distillation",52715,"Asphalt Mixtures",19920
