"Section ID","Section","HS2 ID","HS2","HS4 ID","HS4","Trade Value"
1,"Animal Products",103,"Fish, crustaceans, & molluscs",10302,"Non-fillet Fresh Fish",30309
1,"Animal Products",103,"Fish, crustaceans, & molluscs",10303,"Non-fillet Frozen Fish",84868422
1,"Animal Products",103,"Fish, crustaceans, & molluscs",10304,"Fish Fillets",5009
1,"Animal Products",103,"Fish, crustaceans, & molluscs",10305,"Fish: dried, salted, smoked or in brine",6598
1,"Animal Products",103,"Fish, crustaceans, & molluscs",10307,"Molluscs",238.00000000000003
1,"Animal Products",104,"Edible products of animal origin, n.e.s.",10404,"Whey and other milk products",29414
2,"Vegetable Products",211,"Products of the milling industry",21106,"Legume Flours",6826.000000000001
2,"Vegetable Products",212,"Oils seeds, oleaginous fruits, grains, straw & fodder",21207,"Other Oily Seeds",450
2,"Vegetable Products",212,"Oils seeds, oleaginous fruits, grains, straw & fodder",21208,"Oil Seed Flower",326
4,"Foodstuffs",416,"Preparations of fish, crustacenas, & molluscs",41604,"Processed Fish",1849
4,"Foodstuffs",418,"Cocoa & cocoa preparations",41806,"Chocolate",491
4,"Foodstuffs",419,"Preparations of cereals, flour, starch or milk",41901,"Malt Extract",5528
4,"Foodstuffs",421,"Miscellaneous edible preparations",42103,"Sauces and Seasonings",63118
4,"Foodstuffs",421,"Miscellaneous edible preparations",42106,"Other Edible Preparations",665
4,"Foodstuffs",422,"Beverages, spirits, & vinegar",42202,"Flavored Water",129
4,"Foodstuffs",422,"Beverages, spirits, & vinegar",42204,"Wine",76054
5,"Mineral Products",525,"Salt, sulphur, cement, lime, stone, & plaster",52510,"Calcium Phosphates",12106598
5,"Mineral Products",527,"Mineral fuels, mineral oils and products of their distillation",52710,"Refined Petroleum",843
6,"Chemical Products",628,"Inorganic chemicals",62818,"Aluminium Oxide",262
6,"Chemical Products",628,"Inorganic chemicals",62827,"Chlorides",1636
6,"Chemical Products",629,"Organic chemicals",62905,"Acyclic Alcohols",2095
6,"Chemical Products",629,"Organic chemicals",62909,"Ethers",7468.999999999999
6,"Chemical Products",629,"Organic chemicals",62922,"Oxygen Amino Compounds",8883
6,"Chemical Products",629,"Organic chemicals",62940,"Chemically Pure Sugars",5311
6,"Chemical Products",630,"Pharmaceutical products",63004,"Packaged Medicaments",11633.000000000002
6,"Chemical Products",630,"Pharmaceutical products",63006,"Special Pharmaceuticals",997
6,"Chemical Products",631,"Fertilizers",63105,"Mixed Mineral or Chemical Fertilizers",1545
6,"Chemical Products",632,"Paints, dyes, & varnishes",63204,"Synthetic Coloring Matter",4225
6,"Chemical Products",632,"Paints, dyes, & varnishes",63215,"Ink",27.999999999999996
6,"Chemical Products",633,"Perfumery & cosmetics",63305,"Hair Products",9825
6,"Chemical Products",635,"Glues, starches, & albuminoid products",63506,"Glues",14837
6,"Chemical Products",638,"Chemical products n.e.s.",63822,"Laboratory Reagents",1854
6,"Chemical Products",638,"Chemical products n.e.s.",63823,"Industrial Fatty Acids, Oils and Alcohols",9130
7,"Plastics and Rubbers",739,"Plastics & articles thereof",73909,"Amino-resins",910.9999999999999
7,"Plastics and Rubbers",739,"Plastics & articles thereof",73917,"Plastic Pipes",2511
7,"Plastics and Rubbers",739,"Plastics & articles thereof",73919,"Self-adhesive Plastics",226
7,"Plastics and Rubbers",739,"Plastics & articles thereof",73920,"Raw Plastic Sheeting",1990.9999999999998
7,"Plastics and Rubbers",739,"Plastics & articles thereof",73921,"Other Plastic Sheetings",70
7,"Plastics and Rubbers",739,"Plastics & articles thereof",73923,"Plastic Lids",25950.999999999996
7,"Plastics and Rubbers",739,"Plastics & articles thereof",73924,"Plastic Housewares",6895
7,"Plastics and Rubbers",739,"Plastics & articles thereof",73925,"Plastic Building Materials",2092
7,"Plastics and Rubbers",739,"Plastics & articles thereof",73926,"Other Plastic Products",206099
7,"Plastics and Rubbers",740,"Rubber & articles thereof",74009,"Rubber Pipes",7032
7,"Plastics and Rubbers",740,"Rubber & articles thereof",74010,"Rubber Belting",1417
7,"Plastics and Rubbers",740,"Rubber & articles thereof",74015,"Rubber Apparel",193.99999999999997
7,"Plastics and Rubbers",740,"Rubber & articles thereof",74016,"Other Rubber Products",92912
8,"Animal Hides",842,"Leather articles",84202,"Trunks and Cases",115594
8,"Animal Hides",842,"Leather articles",84203,"Leather Apparel",4254
10,"Paper Goods",1048,"Paper articles",104814,"Wallpaper",7535
10,"Paper Goods",1049,"Books, newspapers, & other prints",104902,"Newspapers",18.000000000000004
10,"Paper Goods",1049,"Books, newspapers, & other prints",104911,"Other Printed Material",697
11,"Textiles",1152,"Cotton",115212,"Other Cotton Fabrics",1248
11,"Textiles",1156,"Wadding, felt, nonwovens, twin, ropes, & articles thereof",115602,"Felt",64
11,"Textiles",1158,"Special woven fabrics and tapestries",115806,"Narrow Woven Fabric",28.999999999999996
11,"Textiles",1160,"Knitted fabrics",116001,"Pile Fabric",34
11,"Textiles",1160,"Knitted fabrics",116002,"Light Rubberized Knitted Fabric",1889
11,"Textiles",1161,"Knitted clothing accesories",116102,"Knit Women's Coats",816
11,"Textiles",1161,"Knitted clothing accesories",116103,"Knit Men's Suits",16774
11,"Textiles",1161,"Knitted clothing accesories",116104,"Knit Women's Suits",7674
11,"Textiles",1161,"Knitted clothing accesories",116105,"Knit Men's Shirts",1182
11,"Textiles",1161,"Knitted clothing accesories",116109,"Knit T-shirts",8098
11,"Textiles",1161,"Knitted clothing accesories",116110,"Knit Sweaters",21850
11,"Textiles",1161,"Knitted clothing accesories",116115,"Knit Socks and Hosiery",5995
11,"Textiles",1161,"Knitted clothing accesories",116116,"Knit Gloves",57.99999999999999
11,"Textiles",1161,"Knitted clothing accesories",116117,"Other Knit Clothing Accessories",32748
11,"Textiles",1162,"Non-knitted clothing accesories",116201,"Non-Knit Men's Coats",10892
11,"Textiles",1162,"Non-knitted clothing accesories",116202,"Non-Knit Women's Coats",5165
11,"Textiles",1162,"Non-knitted clothing accesories",116203,"Non-Knit Men's Suits",11479.000000000002
11,"Textiles",1162,"Non-knitted clothing accesories",116204,"Non-Knit Women's Suits",7220
11,"Textiles",1162,"Non-knitted clothing accesories",116210,"Felt or Coated Fabric Garments",5213
11,"Textiles",1162,"Non-knitted clothing accesories",116211,"Non-Knit Active Wear",1341.0000000000002
11,"Textiles",1162,"Non-knitted clothing accesories",116213,"Handkerchiefs",5926.000000000001
11,"Textiles",1162,"Non-knitted clothing accesories",116217,"Other Non-Knit Clothing Accessories",1075.9999999999998
11,"Textiles",1163,"Used clothes & textile articles",116301,"Blankets",4058.9999999999995
11,"Textiles",1163,"Used clothes & textile articles",116302,"House Linens",17647.000000000004
11,"Textiles",1163,"Used clothes & textile articles",116304,"Bedspreads",2488
11,"Textiles",1163,"Used clothes & textile articles",116307,"Other Cloth Articles",21
12,"Footwear and Headwear",1264,"Footwear",126402,"Rubber Footwear",54.00000000000001
12,"Footwear and Headwear",1264,"Footwear",126404,"Textile Footwear",2642
12,"Footwear and Headwear",1264,"Footwear",126406,"Footwear Parts",90
12,"Footwear and Headwear",1265,"Headgear",126505,"Knitted Hats",865
12,"Footwear and Headwear",1265,"Headgear",126506,"Other Headwear",2574
13,"Stone And Glass",1368,"Stone, plaster, cement, asbestos, mica.",136802,"Building Stone",24936
