"Section ID","Section","HS2 ID","HS2","HS4 ID","HS4","Trade Value"
1,"Animal Products",103,"Fish and crustaceans, molluscs and other aquatic invertebrates",10302,"Non-fillet Fresh Fish",46454
1,"Animal Products",103,"Fish and crustaceans, molluscs and other aquatic invertebrates",10303,"Non-fillet Frozen Fish",14510718
1,"Animal Products",103,"Fish and crustaceans, molluscs and other aquatic invertebrates",10304,"Fish Fillets",4160
1,"Animal Products",103,"Fish and crustaceans, molluscs and other aquatic invertebrates",10305,"Processed Fish",4684
1,"Animal Products",104,"Dairy products and other edible products of animal origin",10406,"Cheese",6194
1,"Animal Products",105,"Animal originated products; not elsewhere specified or included",10506,"Processed Bones",55571.99999999999
2,"Vegetable Products",207,"Vegetables and certain roots and tubers; edible",20706,"Root Vegetables",465.00000000000006
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20806,"Grapes",451
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20807,"Melons",2211
2,"Vegetable Products",209,"Coffee, tea, mate and spices",20901,"Coffee",195707
2,"Vegetable Products",212,"Oil seeds and oleaginous fruits",21209,"Sowing Seeds",1567
4,"Foodstuffs",416,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates",41604,"Processed Fish",17616
4,"Foodstuffs",421,"Miscellaneous edible preparations",42106,"Other Edible Preparations",43647.00000000001
4,"Foodstuffs",422,"Beverages, spirits and vinegar",42201,"Water",163
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52510,"Calcium Phosphates",9531784
5,"Mineral Products",527,"Mineral fuels, mineral oils and products of their distillation",52710,"Refined Petroleum",26849
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62834,"Nitrites and Nitrates",5340
6,"Chemical Products",629,"Organic chemicals",62914,"Ketones and Quinones",30919
6,"Chemical Products",630,"Pharmaceutical products",63004,"Packaged Medicaments",120702
6,"Chemical Products",630,"Pharmaceutical products",63006,"Special Pharmaceuticals",23
6,"Chemical Products",631,"Fertilizers",63101,"Animal or Vegetable Fertilizers",27.000000000000004
6,"Chemical Products",632,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",63209,"Aqueous Paints",184
6,"Chemical Products",632,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",63214,"Glaziers Putty",6886
6,"Chemical Products",633,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",63303,"Perfumes",55.99999999999999
6,"Chemical Products",633,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",63304,"Beauty Products",27457.000000000004
6,"Chemical Products",633,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",63305,"Hair Products",16288
6,"Chemical Products",634,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, "dental waxes" and dental preparations with a basis of plaster",63402,"Cleaning Products",2
6,"Chemical Products",635,"Albuminoidal substances; modified starches; glues; enzymes",63506,"Glues",5044
6,"Chemical Products",638,"Chemical products n.e.s.",63821,"Micro-Organism Culture Preparations",1636
6,"Chemical Products",638,"Chemical products n.e.s.",63822,"Laboratory Reagents",6303.999999999999
6,"Chemical Products",638,"Chemical products n.e.s.",63823,"Industrial Fatty Acids, Oils and Alcohols",744.0000000000001
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73901,"Ethylene Polymers",1166
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73917,"Plastic Pipes",205
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73920,"Raw Plastic Sheeting",1341
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73921,"Other Plastic Sheetings",28.999999999999996
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73922,"Plastic Wash Basins",497.00000000000006
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73923,"Plastic Lids",45157
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73924,"Plastic Housewares",6953
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73925,"Plastic Building Materials",6.999999999999999
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73926,"Other Plastic Products",183576
7,"Plastics and Rubbers",740,"Rubber and articles thereof",74009,"Rubber Pipes",46617
7,"Plastics and Rubbers",740,"Rubber and articles thereof",74010,"Rubber Belting",1119
7,"Plastics and Rubbers",740,"Rubber and articles thereof",74011,"Rubber Tires",19000
7,"Plastics and Rubbers",740,"Rubber and articles thereof",74015,"Rubber Apparel",29295
7,"Plastics and Rubbers",740,"Rubber and articles thereof",74016,"Other Rubber Products",23668
8,"Animal Hides",842,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",84201,"Saddlery",983
8,"Animal Hides",842,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",84202,"Trunks and Cases",49651
8,"Animal Hides",842,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",84203,"Leather Apparel",247426.00000000003
8,"Animal Hides",843,"Furskins and artificial fur; manufactures thereof",84304,"Artificial Fur",172
9,"Wood Products",944,"Wood and articles of wood; wood charcoal",94420,"Wood Ornaments",231.99999999999997
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104810,"Kaolin Coated Paper",3901.9999999999995
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104814,"Wallpaper",1464
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104817,"Letter Stock",295
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104818,"Toilet Paper",268
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104819,"Paper Containers",31
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104820,"Paper Notebooks",222
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104823,"Shaped Paper",150
10,"Paper Goods",1049,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",104901,"Brochures",9649
10,"Paper Goods",1049,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",104902,"Newspapers",18.000000000000004
10,"Paper Goods",1049,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",104908,"Decals",139
10,"Paper Goods",1049,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",104911,"Other Printed Material",6241
