"Section ID","Section","HS2 ID","HS2","HS4 ID","HS4","Trade Value"
1,"Animal Products",101,"Live animals",10105,"Poultry",13761
1,"Animal Products",102,"Meat and edible meat offal",10201,"Bovine Meat",553897
1,"Animal Products",102,"Meat and edible meat offal",10202,"Frozen Bovine Meat",3139150
1,"Animal Products",102,"Meat and edible meat offal",10203,"Pig Meat",364006
1,"Animal Products",102,"Meat and edible meat offal",10204,"Sheep and Goat Meat",4370179
1,"Animal Products",102,"Meat and edible meat offal",10205,"Horse Meat",57076
1,"Animal Products",102,"Meat and edible meat offal",10206,"Edible Offal",82798
1,"Animal Products",102,"Meat and edible meat offal",10207,"Poultry Meat",8336270.000000001
1,"Animal Products",102,"Meat and edible meat offal",10210,"Preserved Meat",32258.000000000004
1,"Animal Products",103,"Fish and crustaceans, molluscs and other aquatic invertebrates",10302,"Non-fillet Fresh Fish",4887
1,"Animal Products",103,"Fish and crustaceans, molluscs and other aquatic invertebrates",10303,"Non-fillet Frozen Fish",3840913
1,"Animal Products",103,"Fish and crustaceans, molluscs and other aquatic invertebrates",10304,"Fish Fillets",33735
1,"Animal Products",103,"Fish and crustaceans, molluscs and other aquatic invertebrates",10305,"Processed Fish",396
1,"Animal Products",103,"Fish and crustaceans, molluscs and other aquatic invertebrates",10306,"Crustaceans",109026
1,"Animal Products",103,"Fish and crustaceans, molluscs and other aquatic invertebrates",10307,"Molluscs",375111
1,"Animal Products",104,"Dairy products and other edible products of animal origin",10401,"Milk",1590578.9999999998
1,"Animal Products",104,"Dairy products and other edible products of animal origin",10402,"Concentrated Milk",103682
1,"Animal Products",104,"Dairy products and other edible products of animal origin",10403,"Fermented Milk Products",196224
1,"Animal Products",104,"Dairy products and other edible products of animal origin",10405,"Butter",1937992.0000000002
1,"Animal Products",104,"Dairy products and other edible products of animal origin",10406,"Cheese",477330
1,"Animal Products",104,"Dairy products and other edible products of animal origin",10407,"Eggs",376627
1,"Animal Products",104,"Dairy products and other edible products of animal origin",10409,"Honey",6864
1,"Animal Products",105,"Animal originated products; not elsewhere specified or included",10504,"Animal Organs",31
1,"Animal Products",105,"Animal originated products; not elsewhere specified or included",10511,"Other Inedible Animal Products",44798
2,"Vegetable Products",206,"Trees and other live plants",20603,"Cut Flowers",132
2,"Vegetable Products",207,"Vegetables and certain roots and tubers; edible",20701,"Potatoes",174154
2,"Vegetable Products",207,"Vegetables and certain roots and tubers; edible",20702,"Tomatoes",10189
2,"Vegetable Products",207,"Vegetables and certain roots and tubers; edible",20703,"Onions",345224
2,"Vegetable Products",207,"Vegetables and certain roots and tubers; edible",20704,"Cabbages",2339
2,"Vegetable Products",207,"Vegetables and certain roots and tubers; edible",20705,"Lettuce",1645
2,"Vegetable Products",207,"Vegetables and certain roots and tubers; edible",20706,"Root Vegetables",76893.00000000001
2,"Vegetable Products",207,"Vegetables and certain roots and tubers; edible",20707,"Cucumbers",156
2,"Vegetable Products",207,"Vegetables and certain roots and tubers; edible",20708,"Legumes",163
2,"Vegetable Products",207,"Vegetables and certain roots and tubers; edible",20709,"Other Vegetables",3836
2,"Vegetable Products",207,"Vegetables and certain roots and tubers; edible",20710,"Frozen Vegetables",175934
2,"Vegetable Products",207,"Vegetables and certain roots and tubers; edible",20711,"Preserved Vegetables",282
2,"Vegetable Products",207,"Vegetables and certain roots and tubers; edible",20712,"Dried Vegetables",173525
2,"Vegetable Products",207,"Vegetables and certain roots and tubers; edible",20713,"Dried Legumes",282
2,"Vegetable Products",207,"Vegetables and certain roots and tubers; edible",20714,"Cassava",4624
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20801,"Coconuts, Brazil Nuts, and Cashews",321
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20802,"Other Nuts",2504
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20804,"Tropical Fruits",696
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20805,"Citrus",378655
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20806,"Grapes",66287
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20807,"Melons",39087
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20808,"Apples and Pears",526039
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20809,"Pitted Fruits",1712
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20810,"Other Fruits",7391
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20811,"Frozen Fruits and Nuts",1314
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20812,"Preserved Fruits and Nuts",1218
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20813,"Dried Fruits",3729
2,"Vegetable Products",209,"Coffee, tea, mate and spices",20901,"Coffee",14280
2,"Vegetable Products",209,"Coffee, tea, mate and spices",20902,"Tea",21628
2,"Vegetable Products",209,"Coffee, tea, mate and spices",20904,"Pepper",9918
2,"Vegetable Products",209,"Coffee, tea, mate and spices",20905,"Vanilla",1703
2,"Vegetable Products",209,"Coffee, tea, mate and spices",20906,"Cinnamon",5212.000000000001
2,"Vegetable Products",209,"Coffee, tea, mate and spices",20908,"Nutmeg, mace and cardamons",3556
2,"Vegetable Products",209,"Coffee, tea, mate and spices",20909,"Spice Seeds",70
2,"Vegetable Products",209,"Coffee, tea, mate and spices",20910,"Spices",38608
2,"Vegetable Products",210,"Cereals",21001,"Wheat",46
2,"Vegetable Products",210,"Cereals",21005,"Corn",5973
2,"Vegetable Products",210,"Cereals",21006,"Rice",71707
2,"Vegetable Products",211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21101,"Wheat Flours",108860
2,"Vegetable Products",211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21102,"Cereal Flours",4957
2,"Vegetable Products",211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21103,"Cereal Meal and Pellets",132
2,"Vegetable Products",211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21104,"Processed Cereals",2863
2,"Vegetable Products",211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21105,"Potato Flours",4242
2,"Vegetable Products",211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21106,"Legume Flours",11392.000000000002
2,"Vegetable Products",211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21107,"Malt",33670
2,"Vegetable Products",211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21108,"Starches",3019
2,"Vegetable Products",212,"Oil seeds and oleaginous fruits",21202,"Ground Nuts",44.00000000000001
2,"Vegetable Products",212,"Oil seeds and oleaginous fruits",21207,"Other Oily Seeds",882
2,"Vegetable Products",212,"Oil seeds and oleaginous fruits",21208,"Oil Seed Flower",79
2,"Vegetable Products",212,"Oil seeds and oleaginous fruits",21209,"Sowing Seeds",91202
2,"Vegetable Products",212,"Oil seeds and oleaginous fruits",21211,"Perfume Plants",42
2,"Vegetable Products",212,"Oil seeds and oleaginous fruits",21212,"Locust beans, seaweed, sugar beet, cane, for food",255
2,"Vegetable Products",213,"Lac; gums, resins and other vegetable saps and extracts",21302,"Vegetable Saps",4589
2,"Vegetable Products",214,"Vegetable plaiting materials",21401,"Vegetable Plaiting Materials",2
3,"Animal and Vegetable Bi-Products",315,"Animal or vegetable fats and oils and their cleavage products",31501,"Pig and Poultry Fat",26.000000000000004
