"Section ID","Section","HS2 ID","HS2","HS4 ID","HS4","Trade Value"
1,"Animal Products",101,"Live animals",10105,"Poultry",951
1,"Animal Products",102,"Meat and edible meat offal",10201,"Bovine Meat",30325
1,"Animal Products",102,"Meat and edible meat offal",10202,"Frozen Bovine Meat",48609
1,"Animal Products",102,"Meat and edible meat offal",10203,"Pig Meat",39178
1,"Animal Products",102,"Meat and edible meat offal",10204,"Sheep and Goat Meat",80214
1,"Animal Products",102,"Meat and edible meat offal",10207,"Poultry Meat",317605
1,"Animal Products",102,"Meat and edible meat offal",10208,"Other Meat",877
1,"Animal Products",102,"Meat and edible meat offal",10210,"Preserved Meat",30314
1,"Animal Products",103,"Fish and crustaceans, molluscs and other aquatic invertebrates",10302,"Non-fillet Fresh Fish",146
1,"Animal Products",103,"Fish and crustaceans, molluscs and other aquatic invertebrates",10303,"Non-fillet Frozen Fish",70066.99999999999
1,"Animal Products",103,"Fish and crustaceans, molluscs and other aquatic invertebrates",10304,"Fish Fillets",3213
1,"Animal Products",103,"Fish and crustaceans, molluscs and other aquatic invertebrates",10305,"Processed Fish",3228.9999999999995
1,"Animal Products",103,"Fish and crustaceans, molluscs and other aquatic invertebrates",10306,"Crustaceans",26037
1,"Animal Products",103,"Fish and crustaceans, molluscs and other aquatic invertebrates",10307,"Molluscs",4214
1,"Animal Products",104,"Dairy products and other edible products of animal origin",10401,"Milk",135068
1,"Animal Products",104,"Dairy products and other edible products of animal origin",10402,"Concentrated Milk",23242
1,"Animal Products",104,"Dairy products and other edible products of animal origin",10403,"Fermented Milk Products",37651
1,"Animal Products",104,"Dairy products and other edible products of animal origin",10405,"Butter",41283
1,"Animal Products",104,"Dairy products and other edible products of animal origin",10406,"Cheese",66300
1,"Animal Products",104,"Dairy products and other edible products of animal origin",10407,"Eggs",37110
2,"Vegetable Products",207,"Vegetables and certain roots and tubers; edible",20701,"Potatoes",11189
2,"Vegetable Products",207,"Vegetables and certain roots and tubers; edible",20702,"Tomatoes",2448
2,"Vegetable Products",207,"Vegetables and certain roots and tubers; edible",20703,"Onions",8409
2,"Vegetable Products",207,"Vegetables and certain roots and tubers; edible",20704,"Cabbages",8242
2,"Vegetable Products",207,"Vegetables and certain roots and tubers; edible",20705,"Lettuce",135
2,"Vegetable Products",207,"Vegetables and certain roots and tubers; edible",20706,"Root Vegetables",2954
2,"Vegetable Products",207,"Vegetables and certain roots and tubers; edible",20707,"Cucumbers",455
2,"Vegetable Products",207,"Vegetables and certain roots and tubers; edible",20709,"Other Vegetables",6395
2,"Vegetable Products",207,"Vegetables and certain roots and tubers; edible",20710,"Frozen Vegetables",14530
2,"Vegetable Products",207,"Vegetables and certain roots and tubers; edible",20711,"Preserved Vegetables",21138.000000000004
2,"Vegetable Products",207,"Vegetables and certain roots and tubers; edible",20712,"Dried Vegetables",3731.9999999999995
2,"Vegetable Products",207,"Vegetables and certain roots and tubers; edible",20713,"Dried Legumes",799
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20801,"Coconuts, Brazil Nuts, and Cashews",849.0000000000001
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20802,"Other Nuts",5951.000000000001
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20803,"Bananas",39
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20804,"Tropical Fruits",8211
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20805,"Citrus",29392
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20806,"Grapes",7766
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20807,"Melons",400
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20808,"Apples and Pears",21521
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20809,"Pitted Fruits",1761.0000000000002
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20810,"Other Fruits",4245
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20811,"Frozen Fruits and Nuts",1010
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20812,"Preserved Fruits and Nuts",1460.9999999999998
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20813,"Dried Fruits",2416
