"Section ID","Section","HS2 ID","HS2","HS4 ID","HS4","Trade Value"
1,"Animal Products",103,"Fish, crustaceans, & molluscs",10306,"Crustaceans",7604
1,"Animal Products",104,"Edible products of animal origin, n.e.s.",10409,"Honey",209
2,"Vegetable Products",207,"Edible vegetables, roots, & tubers",20714,"Cassava",1969
2,"Vegetable Products",208,"Edible fruits, nuts & fruit peels",20810,"Other Fruits",272
2,"Vegetable Products",209,"Coffee, tea, mate & spices",20905,"Vanilla",4328
2,"Vegetable Products",210,"Cereals",21006,"Rice",917.9999999999999
2,"Vegetable Products",213,"Natural gums, resins & other vegetable extracts",21302,"Vegetable Saps",9674
4,"Foodstuffs",420,"Preparations of vegetables, fruit, nuts or other plant parts",42008,"Other Processed Fruits and Nuts",31043
4,"Foodstuffs",420,"Preparations of vegetables, fruit, nuts or other plant parts",42009,"Fruit Juice",73638
4,"Foodstuffs",421,"Miscellaneous edible preparations",42106,"Other Edible Preparations",314
6,"Chemical Products",633,"Perfumery & cosmetics",63302,"Scented Mixtures",990
6,"Chemical Products",633,"Perfumery & cosmetics",63304,"Beauty Products",31
6,"Chemical Products",633,"Perfumery & cosmetics",63305,"Hair Products",63
6,"Chemical Products",638,"Chemical products n.e.s.",63812,"Prepared Rubber Accelerators",5494.000000000001
6,"Chemical Products",638,"Chemical products n.e.s.",63822,"Laboratory Reagents",9737
7,"Plastics and Rubbers",739,"Plastics & articles thereof",73916,"Monofilament",1287
7,"Plastics and Rubbers",739,"Plastics & articles thereof",73917,"Plastic Pipes",74
7,"Plastics and Rubbers",739,"Plastics & articles thereof",73919,"Self-adhesive Plastics",4062.9999999999995
7,"Plastics and Rubbers",739,"Plastics & articles thereof",73920,"Raw Plastic Sheeting",87074
7,"Plastics and Rubbers",739,"Plastics & articles thereof",73921,"Other Plastic Sheetings",5
7,"Plastics and Rubbers",739,"Plastics & articles thereof",73923,"Plastic Lids",10192
7,"Plastics and Rubbers",739,"Plastics & articles thereof",73924,"Plastic Housewares",146
7,"Plastics and Rubbers",739,"Plastics & articles thereof",73925,"Plastic Building Materials",5371
7,"Plastics and Rubbers",739,"Plastics & articles thereof",73926,"Other Plastic Products",215
7,"Plastics and Rubbers",740,"Rubber & articles thereof",74008,"Rubber Sheets",130
7,"Plastics and Rubbers",740,"Rubber & articles thereof",74015,"Rubber Apparel",337
7,"Plastics and Rubbers",740,"Rubber & articles thereof",74016,"Other Rubber Products",2582
8,"Animal Hides",842,"Leather articles",84202,"Trunks and Cases",4277
8,"Animal Hides",842,"Leather articles",84203,"Leather Apparel",311404
9,"Wood Products",944,"Wood, wood articles, & charcoal",94415,"Wood Crates",40.99999999999999
9,"Wood Products",944,"Wood, wood articles, & charcoal",94420,"Wood Ornaments",1237
10,"Paper Goods",1048,"Paper articles",104805,"Other Uncoated Paper",74.00000000000001
