,Country (2017),Transactions(down)/Commodity(right),Primary Coal and Peat,Coal and Peat Products,Primary Oil,Oil Products,Natural Gas,Biofuels and Waste,Nuclear,Electricity,Heat,Total Energy,memo: Of which Renewables,All Coal,All Oil,All Inputs
37,Samoa,Textile and leather,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,Samoa,Construction,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,Samoa,Industry n.e.s,0.0,0.0,0.0,215.0,0.0,0.0,0.0,39.0,0.0,254.0,0.0,0.0,215.0,215.0
40,Samoa,Transport,0.0,0.0,0.0,1966.0,0.0,0.0,0.0,0.0,0.0,1966.0,0.0,0.0,1966.0,1966.0
41,Samoa,Road,0.0,0.0,0.0,1708.0,0.0,0.0,0.0,0.0,0.0,1708.0,0.0,0.0,1708.0,1708.0
42,Samoa,Rail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,Samoa,Domestic aviation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,Samoa,Domestic navigation,0.0,0.0,0.0,258.0,0.0,0.0,0.0,0.0,0.0,258.0,0.0,0.0,258.0,258.0
45,Samoa,Pipeline transport,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,Samoa,Transport n.e.s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,Samoa,Other Consumption,0.0,0.0,0.0,354.0,0.0,1453.0,0.0,460.0,3.0,2270.0,1456.0,0.0,354.0,1810.0
48,Samoa,Agriculture  forestry and fishing,0.0,0.0,0.0,35.0,0.0,5.0,0.0,0.0,0.0,40.0,5.0,0.0,35.0,40.0
49,Samoa,Commerce and public services,0.0,0.0,0.0,179.0,0.0,0.0,0.0,297.0,3.0,479.0,3.0,0.0,179.0,182.0
50,Samoa,Households,0.0,0.0,0.0,140.0,0.0,1448.0,0.0,162.0,0.0,1750.0,1448.0,0.0,140.0,1588.0
51,Samoa,Other consumption n.e.s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,Samoa,Non-energy use,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,121.0,121.0
53,Nauru,Primary production,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0
54,Nauru,Imports,0.0,0.0,0.0,1109.0,0.0,0.0,0.0,0.0,0.0,1109.0,0.0,0.0,1109.0,1109.0
55,Nauru,Exports,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,Nauru,International marine bunkers,0.0,0.0,0.0,-162.0,0.0,0.0,0.0,0.0,0.0,-162.0,0.0,0.0,-162.0,-162.0
57,Nauru,International aviation bunkers,0.0,0.0,0.0,-172.0,0.0,0.0,0.0,0.0,0.0,-172.0,0.0,0.0,-172.0,-172.0
58,Nauru,Stock changes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,Nauru,Total energy supply,0.0,0.0,0.0,775.0,0.0,0.0,0.0,4.0,0.0,779.0,4.0,0.0,775.0,775.0
60,Nauru,Statistical differences,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
61,Nauru,Transfers and recycled products,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Nauru,Transformation,0.0,0.0,0.0,-360.0,0.0,0.0,0.0,121.0,0.0,-239.0,0.0,0.0,-360.0,-360.0
63,Nauru,Electricity  CHP & Heat Plants,0.0,0.0,0.0,-360.0,0.0,0.0,0.0,121.0,0.0,-239.0,0.0,0.0,-360.0,-360.0
64,Nauru,Electricity Plants,0.0,0.0,0.0,-360.0,0.0,0.0,0.0,121.0,0.0,-239.0,0.0,0.0,-360.0,-360.0
65,Nauru,CHP plants,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,Nauru,Heat plants,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,Nauru,Coke ovens,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,Nauru,Briquetting plants,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,Nauru,Liquefaction plants,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,Nauru,Gas works,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,Nauru,Blast furnaces,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,Nauru,NGL & gas blending,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,Nauru,Oil refineries,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,Nauru,Other transformation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,Nauru,Energy industries own use,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0
76,Nauru,Losses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.0,0.0,-32.0,0.0,0.0,0.0,0.0
77,Nauru,Final consumption,0.0,0.0,0.0,415.0,0.0,0.0,0.0,93.0,0.0,508.0,0.0,0.0,415.0,415.0
78,Nauru,Final Energy Consumption,0.0,0.0,0.0,413.0,0.0,0.0,0.0,93.0,0.0,506.0,0.0,0.0,413.0,413.0
79,Nauru,Manufacturing  const. and mining,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
80,Nauru,Iron and steel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,Nauru,Chemical and petrochemical,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,Nauru,Non-ferrous metals,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,Nauru,Non-metallic minerals,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,Nauru,Transport equipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,Nauru,Machinery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,Nauru,Mining and quarrying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,Nauru,Food and tobacco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,Nauru,Paper  pulp and printing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,Nauru,Wood and wood products,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,Nauru,Textile and leather,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,Nauru,Construction,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,Nauru,Industry n.e.s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
93,Nauru,Transport,0.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,0.0,210.0,210.0
94,Nauru,Road,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,Nauru,Rail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,Nauru,Domestic aviation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,Nauru,Domestic navigation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,Nauru,Pipeline transport,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,Nauru,Transport n.e.s,0.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,0.0,210.0,210.0
100,Nauru,Other Consumption,0.0,0.0,0.0,203.0,0.0,0.0,0.0,90.0,0.0,293.0,0.0,0.0,203.0,203.0
101,Nauru,Agriculture  forestry and fishing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Nauru,Commerce and public services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,41.0,0.0,0.0,0.0,0.0
103,Nauru,Households,0.0,0.0,0.0,1.0,0.0,0.0,0.0,46.0,0.0,47.0,0.0,0.0,1.0,1.0
104,Nauru,Other consumption n.e.s,0.0,0.0,0.0,202.0,0.0,0.0,0.0,3.0,0.0,205.0,0.0,0.0,202.0,202.0
105,Nauru,Non-energy use,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0
106,Vanuatu,Primary production,0.0,0.0,0.0,0.0,0.0,831.0,0.0,59.0,0.0,890.0,890.0,0.0,0.0,831.0
107,Vanuatu,Imports,0.0,0.0,0.0,2524.0,0.0,0.0,0.0,0.0,0.0,2524.0,0.0,0.0,2524.0,2524.0
108,Vanuatu,Exports,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,Vanuatu,International marine bunkers,0.0,0.0,0.0,-202.0,0.0,0.0,0.0,0.0,0.0,-202.0,0.0,0.0,-202.0,-202.0
110,Vanuatu,International aviation bunkers,0.0,0.0,0.0,-287.0,0.0,0.0,0.0,0.0,0.0,-287.0,0.0,0.0,-287.0,-287.0
111,Vanuatu,Stock changes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,Vanuatu,Total energy supply,0.0,0.0,0.0,2035.0,0.0,831.0,0.0,59.0,0.0,2926.0,890.0,0.0,2035.0,2866.0
113,Vanuatu,Statistical differences,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0
114,Vanuatu,Transfers and recycled products,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,Vanuatu,Transformation,0.0,0.0,0.0,-617.0,0.0,-16.0,0.0,228.0,0.0,-406.0,-16.0,0.0,-617.0,-633.0
116,Vanuatu,Electricity  CHP & Heat Plants,0.0,0.0,0.0,-617.0,0.0,0.0,0.0,228.0,0.0,-390.0,0.0,0.0,-617.0,-617.0
117,Vanuatu,Electricity Plants,0.0,0.0,0.0,-617.0,0.0,0.0,0.0,228.0,0.0,-390.0,0.0,0.0,-617.0,-617.0
118,Vanuatu,CHP plants,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,Vanuatu,Heat plants,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,Vanuatu,Coke ovens,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,Vanuatu,Briquetting plants,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,Vanuatu,Liquefaction plants,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,Vanuatu,Gas works,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,Vanuatu,Blast furnaces,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,Vanuatu,NGL & gas blending,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,Vanuatu,Oil refineries,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,Vanuatu,Other transformation,0.0,0.0,0.0,0.0,0.0,-16.0,0.0,0.0,0.0,-16.0,-16.0,0.0,0.0,-16.0
128,Vanuatu,Energy industries own use,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,0.0,-9.0,0.0,0.0,0.0,0.0
129,Vanuatu,Losses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.0,0.0,-19.0,0.0,0.0,0.0,0.0
130,Vanuatu,Final consumption,0.0,0.0,0.0,1418.0,0.0,815.0,0.0,259.0,0.0,2493.0,815.0,0.0,1418.0,2233.0
131,Vanuatu,Final Energy Consumption,0.0,0.0,0.0,1330.0,0.0,815.0,0.0,259.0,0.0,2404.0,815.0,0.0,1330.0,2145.0
132,Vanuatu,Manufacturing  const. and mining,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0
133,Vanuatu,Iron and steel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,Vanuatu,Chemical and petrochemical,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,Vanuatu,Non-ferrous metals,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,Vanuatu,Non-metallic minerals,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,Vanuatu,Transport equipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,Vanuatu,Machinery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,Vanuatu,Mining and quarrying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,Vanuatu,Food and tobacco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,Vanuatu,Paper  pulp and printing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,Vanuatu,Wood and wood products,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,Vanuatu,Textile and leather,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,Vanuatu,Construction,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,Vanuatu,Industry n.e.s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0
146,Vanuatu,Transport,0.0,0.0,0.0,1268.0,0.0,0.0,0.0,0.0,0.0,1268.0,0.0,0.0,1268.0,1268.0
147,Vanuatu,Road,0.0,0.0,0.0,1149.0,0.0,0.0,0.0,0.0,0.0,1149.0,0.0,0.0,1149.0,1149.0
148,Vanuatu,Rail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,Vanuatu,Domestic aviation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,Vanuatu,Domestic navigation,0.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,0.0,119.0,119.0
151,Vanuatu,Pipeline transport,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,Vanuatu,Transport n.e.s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,Vanuatu,Other Consumption,0.0,0.0,0.0,61.0,0.0,815.0,0.0,159.0,0.0,1036.0,815.0,0.0,61.0,876.0
154,Vanuatu,Agriculture  forestry and fishing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,Vanuatu,Commerce and public services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,67.0,0.0,0.0,0.0,0.0
156,Vanuatu,Households,0.0,0.0,0.0,61.0,0.0,815.0,0.0,88.0,0.0,965.0,815.0,0.0,61.0,876.0
157,Vanuatu,Other consumption n.e.s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0
158,Vanuatu,Non-energy use,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,88.0,88.0
159,Palau,Primary production,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
160,Palau,Imports,0.0,0.0,0.0,3511.0,0.0,0.0,0.0,0.0,0.0,3512.0,0.0,0.0,3511.0,3511.0
161,Palau,Exports,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,Palau,International marine bunkers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,Palau,International aviation bunkers,0.0,0.0,0.0,-529.0,0.0,0.0,0.0,0.0,0.0,-529.0,0.0,0.0,-529.0,-529.0
164,Palau,Stock changes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,Palau,Total energy supply,0.0,0.0,0.0,2982.0,0.0,0.0,0.0,1.0,0.0,2983.0,1.0,0.0,2982.0,2982.0
166,Palau,Statistical differences,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,0.0,-8.0,1.0,0.0,0.0,0.0
167,Palau,Transfers and recycled products,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,Palau,Transformation,0.0,0.0,0.0,-1062.0,0.0,0.0,0.0,342.0,0.0,-720.0,0.0,0.0,-1062.0,-1062.0
169,Palau,Electricity  CHP & Heat Plants,0.0,0.0,0.0,-1062.0,0.0,0.0,0.0,342.0,0.0,-720.0,0.0,0.0,-1062.0,-1062.0
170,Palau,Electricity Plants,0.0,0.0,0.0,-1062.0,0.0,0.0,0.0,342.0,0.0,-720.0,0.0,0.0,-1062.0,-1062.0
171,Palau,CHP plants,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,Palau,Heat plants,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,Palau,Coke ovens,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,Palau,Briquetting plants,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,Palau,Liquefaction plants,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,Palau,Gas works,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,Palau,Blast furnaces,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,Palau,NGL & gas blending,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,Palau,Oil refineries,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,Palau,Other transformation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,Palau,Energy industries own use,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.0,0.0,-19.0,0.0,0.0,0.0,0.0
182,Palau,Losses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.0,0.0,-40.0,0.0,0.0,0.0,0.0
183,Palau,Final consumption,0.0,0.0,0.0,1920.0,0.0,0.0,0.0,292.0,0.0,2212.0,0.0,0.0,1920.0,1920.0
184,Palau,Final Energy Consumption,0.0,0.0,0.0,1880.0,0.0,0.0,0.0,292.0,0.0,2172.0,0.0,0.0,1880.0,1880.0
185,Palau,Manufacturing  const. and mining,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,22.0,0.0,0.0,0.0,0.0
186,Palau,Iron and steel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,Palau,Chemical and petrochemical,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,Palau,Non-ferrous metals,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,Palau,Non-metallic minerals,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
