Country (2018),Transactions(down)/Commodity(right),Primary Coal and Peat,Coal and Peat Products,Primary Oil,Oil Products,Natural Gas,Biofuels and Waste,Nuclear,Electricity,Heat,Total Energy,memo: Of which Renewables
Papua New Guinea,Primary production,---,---,*44127,---,*114590,56739,---,3159,*15300,*233915,75198
Papua New Guinea,Imports,---,---,*60028,*40328,---,---,---,---,---,*100356,---
Papua New Guinea,Exports,---,---,*-44127,*-19340,*-97352,-7,---,---,---,*-160826,-7
Papua New Guinea,International marine bunkers,---,---,---,*-369,---,---,---,---,---,*-369,---
Papua New Guinea,International aviation bunkers,---,---,---,*-2570,---,---,---,---,---,*-2570,---
Papua New Guinea,Stock changes,---,---,*-3443,*-477,---,---,---,---,---,*-3920,---
Papua New Guinea,Total energy supply,---,---,*56585,*17571,*17238,56733,---,3159,*15300,*166585,75191
Papua New Guinea,Statistical differences,---,---,*-3824,*-87,*-1433,0,---,*0,*0,*-5343,4689
Papua New Guinea,Transfers and recycled products,---,---,---,*-1953,---,---,---,---,---,*-1953,---
Papua New Guinea,Transformation,---,---,*-60409,*35654,*-7916,*-502,---,*12978,*-15300,*-35495,*-14272
Papua New Guinea,Electricity  CHP & Heat Plants,---,---,---,*-24496,*-7916,---,---,*12978,*-15300,*-34734,*-13770
Papua New Guinea,Electricity Plants,---,---,---,*-24496,*-7916,---,---,*12978,*-15300,*-34734,*-13770
Papua New Guinea,CHP plants,---,---,---,---,---,---,---,---,---,---,---
Papua New Guinea,Heat plants,---,---,---,---,---,---,---,---,---,---,---
Papua New Guinea,Coke ovens,---,---,---,---,---,---,---,---,---,---,---
Papua New Guinea,Briquetting plants,---,---,---,---,---,---,---,---,---,---,---
Papua New Guinea,Liquefaction plants,---,---,---,---,---,---,---,---,---,---,---
Papua New Guinea,Gas works,---,---,---,---,---,---,---,---,---,---,---
Papua New Guinea,Blast furnaces,---,---,---,---,---,---,---,---,---,---,---
Papua New Guinea,NGL & gas blending,---,---,---,---,---,---,---,---,---,---,---
Papua New Guinea,Oil refineries,---,---,*-60409,*60150,---,---,---,---,---,*-259,---
Papua New Guinea,Other transformation,---,---,---,---,---,*-502,---,---,---,*-502,*-502
Papua New Guinea,Energy industries own use,---,---,---,---,*-10754,---,---,*-688,---,*-11442,---
Papua New Guinea,Losses,---,---,---,---,---,---,---,*-1224,---,*-1224,---
Papua New Guinea,Final consumption,---,---,---,*51359,---,*56230,---,*14225,---,*121814,*56230
Papua New Guinea,Final Energy Consumption,---,---,---,*51359,---,*56230,---,*14225,---,*121814,*56230
Papua New Guinea,Manufacturing  const. and mining,---,---,---,*20592,---,*5867,---,*10443,---,*36902,*5867
Papua New Guinea,Iron and steel,---,---,---,---,---,---,---,---,---,---,---
Papua New Guinea,Chemical and petrochemical,---,---,---,---,---,---,---,---,---,---,---
Papua New Guinea,Non-ferrous metals,---,---,---,---,---,---,---,---,---,---,---
Papua New Guinea,Non-metallic minerals,---,---,---,---,---,---,---,---,---,---,---
Papua New Guinea,Transport equipment,---,---,---,---,---,---,---,---,---,---,---
Papua New Guinea,Machinery,---,---,---,---,---,---,---,---,---,---,---
Papua New Guinea,Mining and quarrying,---,---,---,---,---,---,---,---,---,---,---
Papua New Guinea,Food and tobacco,---,---,---,---,---,*880,---,---,---,*880,*880
Papua New Guinea,Paper  pulp and printing,---,---,---,---,---,---,---,---,---,---,---
Papua New Guinea,Wood and wood products,---,---,---,---,---,---,---,---,---,---,---
Papua New Guinea,Textile and leather,---,---,---,---,---,---,---,---,---,---,---
Papua New Guinea,Construction,---,---,---,---,---,---,---,---,---,---,---
Papua New Guinea,Industry n.e.s,---,---,---,*20592,---,*4987,---,*10443,---,*36022,*4987
Papua New Guinea,Transport,---,---,---,*24322,---,---,---,---,---,*24322,---
Papua New Guinea,Road,---,---,---,*21181,---,---,---,---,---,*21181,---
Papua New Guinea,Rail,---,---,---,---,---,---,---,---,---,---,---
Papua New Guinea,Domestic aviation,---,---,---,*3141,---,---,---,---,---,*3141,---
Papua New Guinea,Domestic navigation,---,---,---,---,---,---,---,---,---,---,---
Papua New Guinea,Pipeline transport,---,---,---,---,---,---,---,---,---,---,---
Papua New Guinea,Transport n.e.s,---,---,---,---,---,---,---,---,---,---,---
Papua New Guinea,Other Consumption,---,---,---,*6445,---,*50363,---,*3782,---,*60590,*50363
Papua New Guinea,Agriculture  forestry and fishing,---,---,---,*4300,---,---,---,*249,---,*4549,---
Papua New Guinea,Commerce and public services,---,---,---,*902,---,---,---,*349,---,*1250,---
Papua New Guinea,Households,---,---,---,*1244,---,*50363,---,*3184,---,*54791,*50363
Papua New Guinea,Other consumption n.e.s,---,---,---,---,---,---,---,---,---,---,---
Papua New Guinea,Non-energy use,---,---,---,---,---,---,---,---,---,---,---
